M0042A,35.29,89.21,17.34,-2.50012,2.68787,0.0698944,7.5565
M0042A,35.39,89.31,17.37,-1.43091,0.0380514,1.49789,5.1206
M0042A,35.49,89.41,17.39,-3.37285,2.05693,0.746392,6.32888
M0042A,35.59,89.51,17.41,0.406747,3.05724,0.0120506,8.24339
M0042A,35.69,89.61,17.43,5.35432,2.42431,0.320107,8.90989
M0042A,35.79,89.71,17.46,-2.39608,2.43038,0.726327,7.54938
M0042A,35.89,89.81,17.48,-3.92809,2.80546,0.681132,7.82599
M0042A,35.99,89.91,17.50,4.19052,3.92518,-0.529602,9.60296
M0042A,36.09,90.01,17.53,6.31074,1.49328,0.649553,6.87779
M0042A,36.19,90.11,17.55,-3.0138,0.831258,2.02345,7.19177
M0042A,36.29,90.21,17.57,3.74954,2.59906,0.370409,8.22522
M0042A,36.39,90.31,17.60,4.31039,2.37727,0.303682,8.10794
M0042A,36.49,90.41,17.62,7.03395,0.161637,1.38489,5.58787
M0042A,36.59,90.51,17.64,-2.83761,2.38735,0.172447,6.07328
M0042A,36.69,90.61,17.66,-2.72689,0.645116,2.77353,8.37786
M0042A,36.79,90.71,17.69,1.89892,2.67625,0.0832125,8.69273
M0042A,36.89,90.81,17.71,5.46045,3.15249,-0.0101496,8.45093
M0042A,36.99,90.91,17.73,2.59148,2.8189,-0.0233247,7.0882
M0042A,37.09,91.01,17.76,4.26495,2.4534,0.697645,8.22781
M0042A,37.19,91.11,17.78,-3.49328,1.24409,2.18008,9.36643
